source_code,source_name,rank,target_concept_id,target_concept_code,target_concept_name,target_vocabulary_id,similarity
12.04.03.06,Abdominal wall prosthesis removal,3,4073391,177760003,Removal of prosthesis from chest wall,SNOMED,0.8058
12.04.03.06,Abdominal wall prosthesis removal,4,4225086,405350002,Removal of abdominal vascular prosthesis,SNOMED,0.7923
12.04.03.06,Abdominal wall prosthesis removal,5,2783848,2W53X3Z,Removal of Brace on Abdominal Wall,ICD10PCS,0.7830
16.06.08,Ablation and change of breast prosthetic implant,1,4260695,45125008,Revision of breast implant,SNOMED,0.8030
16.06.08,Ablation and change of breast prosthetic implant,2,2102774,19370,"Revision of peri-implant capsule, breast, including capsulotomy, capsulorrhaphy, and/or partial capsulectomy",CPT4,0.7787
16.06.08,Ablation and change of breast prosthetic implant,3,40482207,442128000,Renewal of prosthesis of breast,SNOMED,0.7677
16.06.08,Ablation and change of breast prosthetic implant,4,4099462,27315000,Removal of breast implant,SNOMED,0.7615
16.06.08,Ablation and change of breast prosthetic implant,5,4214040,80280009,Immediate insertion of breast prosthesis,SNOMED,0.7571
13.03.02.07,Ablation and change of scapulohumeral prosthesis,1,4286515,68408006,Arthroplasty with prosthetic replacement of scaphoid,SNOMED,0.7609
13.03.02.07,Ablation and change of scapulohumeral prosthesis,2,4148038,309851000,Removal of prosthetic shoulder joint,SNOMED,0.7450
13.03.02.07,Ablation and change of scapulohumeral prosthesis,3,4146450,427624004,Extraarticular scapular resection with reconstruction of shoulder,SNOMED,0.7399
13.03.02.07,Ablation and change of scapulohumeral prosthesis,4,4079660,179429006,Conversion to uncemented hemiarthroplasty of shoulder,SNOMED,0.7380
13.03.02.07,Ablation and change of scapulohumeral prosthesis,5,44783151,699198001,Conversion to total prosthetic replacement of shoulder joint,SNOMED,0.7367
LAGA006,"Ablation of a cranial or facial intraosseous implant without bone resection, by direct approach",1,2103013,20982,"Ablation therapy for reduction or eradication of 1 or more bone tumors (eg, metastasis) including adjacent soft tissue when involved by tumor extension, percutaneous, including imaging guidance when performed; radiofrequency",CPT4,0.7208
LAGA006,"Ablation of a cranial or facial intraosseous implant without bone resection, by direct approach",2,2110798,64610,"Destruction by neurolytic agent, trigeminal nerve; second and third division branches at foramen ovale under radiologic monitoring",CPT4,0.7089
LAGA006,"Ablation of a cranial or facial intraosseous implant without bone resection, by direct approach",3,46257708,20983,"Ablation therapy for reduction or eradication of 1 or more bone tumors (eg, metastasis) including adjacent soft tissue when involved by tumor extension, percutaneous, including imaging guidance when performed; cryoablation",CPT4,0.7067
LAGA006,"Ablation of a cranial or facial intraosseous implant without bone resection, by direct approach",4,1552280,69728,"Removal, entire osseointegrated implant, skull; with magnetic transcutaneous attachment to external speech processor, outside the mastoid and involving a bony defect greater than or equal to 100 sq mm surface area of bone deep to the outer cranial cortex",CPT4,0.6942
LAGA006,"Ablation of a cranial or facial intraosseous implant without bone resection, by direct approach",5,4144777,307111006,Remove endosseous jaw implant,SNOMED,0.6817
DEGF001,"Ablation of a definitive intracavitary cardiac stimulation or defibrillation lead using a specific device, via the transcutaneous venous route",1,43528007,93655,"Intracardiac catheter ablation of a discrete mechanism of arrhythmia which is distinct from the primary ablated mechanism, including repeat diagnostic maneuvers, to treat a spontaneous or induced arrhythmia (List separately in addition to code for prim...",CPT4,0.7542
DEGF001,"Ablation of a definitive intracavitary cardiac stimulation or defibrillation lead using a specific device, via the transcutaneous venous route",2,709918,0571T,"Insertion or replacement of implantable cardioverter-defibrillator system with substernal electrode(s), including all imaging guidance and electrophysiological evaluation (includes defibrillation threshold evaluation, induction of arrhythmia, evaluatio...",CPT4,0.7344
DEGF001,"Ablation of a definitive intracavitary cardiac stimulation or defibrillation lead using a specific device, via the transcutaneous venous route",3,46257394,33270,"Insertion or replacement of permanent subcutaneous implantable defibrillator system, with subcutaneous electrode, including defibrillation threshold evaluation, induction of arrhythmia, evaluation of sensing for arrhythmia termination, and programming...",CPT4,0.7337
DEGF001,"Ablation of a definitive intracavitary cardiac stimulation or defibrillation lead using a specific device, via the transcutaneous venous route",4,2107049,33249,"Insertion or replacement of permanent implantable defibrillator system, with transvenous lead(s), single or dual chamber",CPT4,0.7319
DEGF001,"Ablation of a definitive intracavitary cardiac stimulation or defibrillation lead using a specific device, via the transcutaneous venous route",5,40664741,G0448,"Insertion or replacement of a permanent pacing cardioverter-defibrillator system with transvenous lead(s), single or dual chamber with insertion of pacing electrode, cardiac venous system, for left ventricular pacing",HCPCS,0.7210
DEGF005,"Ablation of a definitive intracavitary defibrillation lead and a definitive intracavitary cardiac stimulation lead using a specific device, via the transcutaneous venous route",1,709918,0571T,"Insertion or replacement of implantable cardioverter-defibrillator system with substernal electrode(s), including all imaging guidance and electrophysiological evaluation (includes defibrillation threshold evaluation, induction of arrhythmia, evaluatio...",CPT4,0.7544
DEGF005,"Ablation of a definitive intracavitary defibrillation lead and a definitive intracavitary cardiac stimulation lead using a specific device, via the transcutaneous venous route",2,2107049,33249,"Insertion or replacement of permanent implantable defibrillator system, with transvenous lead(s), single or dual chamber",CPT4,0.7536
DEGF005,"Ablation of a definitive intracavitary defibrillation lead and a definitive intracavitary cardiac stimulation lead using a specific device, via the transcutaneous venous route",3,43528007,93655,"Intracardiac catheter ablation of a discrete mechanism of arrhythmia which is distinct from the primary ablated mechanism, including repeat diagnostic maneuvers, to treat a spontaneous or induced arrhythmia (List separately in addition to code for prim...",CPT4,0.7486
DEGF005,"Ablation of a definitive intracavitary defibrillation lead and a definitive intracavitary cardiac stimulation lead using a specific device, via the transcutaneous venous route",4,745635,0918T,"Insertion of permanent cardiac contractility modulation-defibrillation system component(s), including fluoroscopic guidance, and evaluation and programming of sensing and therapeutic parameters; dual transvenous leads (pacing and defibrillation) only",CPT4,0.7424
DEGF005,"Ablation of a definitive intracavitary defibrillation lead and a definitive intracavitary cardiac stimulation lead using a specific device, via the transcutaneous venous route",5,745632,0915T,"Insertion of permanent cardiac contractility modulation-defibrillation system component(s), including fluoroscopic guidance, and evaluation and programming of sensing and therapeutic parameters; pulse generator and dual transvenous electrodes/leads (pa...",CPT4,0.7366
DEGF006,"Ablation of a definitive intracavitary defibrillation lead and a definitive intracavitary cardiac stimulation lead without the use of a specific device, by the transcutaneous venous route",1,43528007,93655,"Intracardiac catheter ablation of a discrete mechanism of arrhythmia which is distinct from the primary ablated mechanism, including repeat diagnostic maneuvers, to treat a spontaneous or induced arrhythmia (List separately in addition to code for prim...",CPT4,0.7693
DEGF006,"Ablation of a definitive intracavitary defibrillation lead and a definitive intracavitary cardiac stimulation lead without the use of a specific device, by the transcutaneous venous route",2,42628645,36474,"Endovenous ablation therapy of incompetent vein, extremity, inclusive of all imaging guidance and monitoring, percutaneous, mechanochemical; subsequent vein(s) treated in a single extremity, each through separate access sites (List separately in additi...",CPT4,0.7689
DEGF006,"Ablation of a definitive intracavitary defibrillation lead and a definitive intracavitary cardiac stimulation lead without the use of a specific device, by the transcutaneous venous route",3,2108139,36476,"Endovenous ablation therapy of incompetent vein, extremity, inclusive of all imaging guidance and monitoring, percutaneous, radiofrequency; subsequent vein(s) treated in a single extremity, each through separate access sites (List separately in additio...",CPT4,0.7584
DEGF006,"Ablation of a definitive intracavitary defibrillation lead and a definitive intracavitary cardiac stimulation lead without the use of a specific device, by the transcutaneous venous route",4,2108141,36479,"Endovenous ablation therapy of incompetent vein, extremity, inclusive of all imaging guidance and monitoring, percutaneous, laser; subsequent vein(s) treated in a single extremity, each through separate access sites (List separately in addition to code...",CPT4,0.7561
DEGF006,"Ablation of a definitive intracavitary defibrillation lead and a definitive intracavitary cardiac stimulation lead without the use of a specific device, by the transcutaneous venous route",5,725059,36483,"Endovenous ablation therapy of incompetent vein, extremity, by transcatheter delivery of a chemical adhesive (eg, cyanoacrylate) remote from the access site, inclusive of all imaging guidance and monitoring, percutaneous; subsequent vein(s) treated in...",CPT4,0.7559
DEGF004,"Ablation of a definitive intracavitary stimulation or cardiac defibrillation lead without the use of a specific device, by the transcutaneous venous route",1,43528007,93655,"Intracardiac catheter ablation of a discrete mechanism of arrhythmia which is distinct from the primary ablated mechanism, including repeat diagnostic maneuvers, to treat a spontaneous or induced arrhythmia (List separately in addition to code for prim...",CPT4,0.7830
DEGF004,"Ablation of a definitive intracavitary stimulation or cardiac defibrillation lead without the use of a specific device, by the transcutaneous venous route",2,42628645,36474,"Endovenous ablation therapy of incompetent vein, extremity, inclusive of all imaging guidance and monitoring, percutaneous, mechanochemical; subsequent vein(s) treated in a single extremity, each through separate access sites (List separately in additi...",CPT4,0.7569
DEGF004,"Ablation of a definitive intracavitary stimulation or cardiac defibrillation lead without the use of a specific device, by the transcutaneous venous route",3,2108139,36476,"Endovenous ablation therapy of incompetent vein, extremity, inclusive of all imaging guidance and monitoring, percutaneous, radiofrequency; subsequent vein(s) treated in a single extremity, each through separate access sites (List separately in additio...",CPT4,0.7458
DEGF004,"Ablation of a definitive intracavitary stimulation or cardiac defibrillation lead without the use of a specific device, by the transcutaneous venous route",4,2108141,36479,"Endovenous ablation therapy of incompetent vein, extremity, inclusive of all imaging guidance and monitoring, percutaneous, laser; subsequent vein(s) treated in a single extremity, each through separate access sites (List separately in addition to code...",CPT4,0.7433
DEGF004,"Ablation of a definitive intracavitary stimulation or cardiac defibrillation lead without the use of a specific device, by the transcutaneous venous route",5,725059,36483,"Endovenous ablation therapy of incompetent vein, extremity, by transcatheter delivery of a chemical adhesive (eg, cyanoacrylate) remote from the access site, inclusive of all imaging guidance and monitoring, percutaneous; subsequent vein(s) treated in...",CPT4,0.7413
HGGE001,"Ablation of a duodenal stent graft, by eso-gastro-duodenoscopy",1,37158607,1264439009,Endoscopic ultrasonography guided cholecystoduodenostomy and insertion of stent,SNOMED,0.6810
HGGE001,"Ablation of a duodenal stent graft, by eso-gastro-duodenoscopy",2,4050628,12415007,Endoscopic destruction of lesion of duodenum,SNOMED,0.6667
HGGE001,"Ablation of a duodenal stent graft, by eso-gastro-duodenoscopy",3,4033259,14869003,Endoscopic destruction of lesion of stomach,SNOMED,0.6658
